Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,low_rank_min,low_rank_winner,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax,gap3_over_gamma,gap4_over_gamma,gap5_over_gamma,gap6_over_gamma,gap7_over_gamma,gap8_over_gamma,gap9_over_gamma,gap10_over_gamma
0.2375,0.06633333333333333,0.15967697588610907,0.27485583054906415,0.15967697588610907,1,3,0.2972630416875636,0.13758606580145455,1,0.2972630416875636,0.3273248597483632,0.361269851545501,0.39637374529815866,0.4307051637458552,0.4632270631718827,0.49363611763275533,0.5220534812430001
0.2375,0.0675,0.15931188411919986,0.27509612100074243,0.15931188411919986,1,3,0.2973833551635976,0.13807147104439774,1,0.2973833551635976,0.327404728916948,0.3613357893932514,0.3964377754938661,0.4307724234820714,0.46329872903268604,0.49371144262865524,0.5221311773080745
0.2375,0.06866666666666667,0.15894419164464968,0.27534088190525613,0.15894419164464968,1,3,0.2975057680000262,0.13856157635537653,1,0.2975057680000262,0.3274859801358627,0.36140286409027755,0.3965029088664691,0.43084084505070175,0.4633716374743222,0.49378807770614247,0.5222102273441009
0.2375,0.06983333333333333,0.15857400682635117,0.2755901273925171,0.15857400682635117,1,3,0.29763028015211823,0.13905627332576706,1,0.29763028015211823,0.32756861283900857,0.36147107496914255,0.39656914472894933,0.4309104278857181,0.463445788135336,0.4938660226978894,0.5222906313178017
0.2375,0.07100000000000001,0.15820143568461006,0.2758438717791225,0.15820143568461006,1,3,0.2977568915625412,0.13955545587793114,1,0.2977568915625412,0.3276526264484629,0.3615404213504259,0.3966364823821422,0.4309811714109412,0.46352118064769204,0.49394527743350974,0.5223723891952909
0.2375,0.07216666666666667,0.15782658189851817,0.276102129563246,0.15782658189851817,1,3,0.29788560216072874,0.14005902026221057,1,0.29788560216072874,0.32773802037434907,0.3616109025427321,0.3967049211147189,0.43105307504002766,0.46359781463676203,0.49402584173951475,0.5224555009420366
0.2375,0.07333333333333333,0.157449546812362,0.2763649154192146,0.157449546812362,1,3,0.29801641186222855,0.14056686504986654,1,0.29801641186222855,0.3278247940147346,0.3616825178426319,0.39677446020317764,0.4311261381764315,0.46367568972130846,0.4941077154393439,0.5225399665229117
0.2375,0.0745,0.15707042944575672,0.27663224419176113,0.15707042944575672,1,3,0.2981493205680469,0.14107889112229016,1,0.2981493205680469,0.32791294675551586,0.3617552665346548,0.396845098911807,0.43120036021340213,0.46375480551346826,0.49419089835331076,0.5226257859021335
0.2375,0.07566666666666666,0.15668932650719225,0.2769041308899247,0.15668932650719225,1,3,0.2982843281639736,0.14159500165678135,1,0.2982843281639736,0.3280024779703067,0.3618291478912424,0.3969168364926808,0.4312757405339428,0.463835161618707,0.49427539029862594,0.5227129590433012
0.2375,0.07683333333333334,0.15630633241070732,0.2771805906806052,0.15630633241070732,1,3,0.2984214345198934,0.14211510210918607,1,0.2984214345198934,0.32809338702031804,0.3619041611727438,0.39698967218563036,0.4313522785108013,0.463916757635838,0.4943611910893587,0.5228014859093778
0.2375,0.078,0.15592153929540803,0.27746163888171765,0.15592153929540803,1,3,0.29856063948908595,0.14263910019367793,1,0.29856063948908595,0.3281856732542346,0.3619803056273623,0.39706360521822875,0.4314299735064162,0.46399959315696065,0.49444830053646993,0.522891366462684
0.2375,0.07916666666666666,0.15553503704757504,0.27774729095497647,0.15553503704757504,1,3,0.2987019429075122,0.14316690585993713,1,0.2987019429075122,0.32827933600810305,0.36205758049114806,0.39713863480577455,0.43150882487293235,0.4640836677674736,0.4945367184477254,0.5229826006649071
0.2375,0.08033333333333334,0.155146913325099,0.2780375624982391,0.155146913325099,1,3,0.29884534459308193,0.14369843126798293,1,0.29884534459308193,0.3283743746052004,0.36213598498795024,0.3972147601512597,0.43158883195214887,0.46416898104602655,0.49462644462774996,0.5230751884770738
0.2375,0.0815,0.15475725358401926,0.27833246923743477,0.15475725358401926,1,3,0.2989908443449206,0.14423359076090136,1,0.2989908443449206,0.3284707883559193,0.36221551832940085,0.39729198044536324,0.4316699940755047,0.4642555325645139,0.49471747887800654,0.5231691298595949
0.2375,0.08266666666666667,0.15436614110692615,0.2786320270180291,0.15436614110692615,1,3,0.29913844194260203,0.14477230083567588,1,0.29913844194260203,0.32856857655762833,0.3622961797148754,0.39737029486641234,0.4317523105640364,0.4643433218880395,0.49480982099673465,0.5232644247722075
0.2375,0.08383333333333333,0.15397365703303817,0.27893625179601483,0.15397365703303817,1,3,0.2992881371453901,0.14531448011235193,1,0.2992881371453901,0.3286677384945572,0.3623779683314624,0.3974497025803801,0.43183578072837386,0.4644323485749047,0.494903470779003,0.5233610731739953
0.2375,0.08499999999999999,0.15357988038973133,0.27924515962840957,0.15357988038973133,1,3,0.2994399296914447,0.14586004930171334,1,0.2994399296914447,0.32876827343765763,0.3624608833539374,0.3975302027408555,0.43192040386869224,0.46452261217658286,0.4949984280166542,0.5234590750234033
0.2375,0.08616666666666667,0.15318488812535835,0.2795587666632315,0.15318488812535835,1,3,0.29959381929703033,0.14640893117167197,1,0.29959381929703033,0.3288701806444716,0.36254492394473553,0.39761179448901735,0.43200617927470986,0.4646141122376935,0.4950946924983055,0.5235584302781905
0.2375,0.08733333333333333,0.15278875514316706,0.27987708912893555,0.15278875514316706,1,3,0.2997498056556973,0.14696105051253025,1,0.2997498056556973,0.3289734593590009,0.3626300892539014,0.3976944769536234,0.43209310622563024,0.4647068482959694,0.49519226400933203,0.5236591388954813
0.2375,0.0885,0.15239155433616558,0.28020014332328436,0.15239155433616558,1,3,0.29990788843746585,0.14751633410130027,1,0.29990788843746585,0.3290781088115722,0.3627163784190791,0.3977782492509807,0.43218118399014643,0.4648008198822501,0.4952911423318593,0.5237612008317165
0.2375,0.08966666666666667,0.1519933566227783,0.28052794560162736,0.1519933566227783,1,3,0.30006806728797,0.14807471066519168,1,0.30006806728797,0.32918412821868925,0.3628037905654567,0.39786311048491535,0.4322704118263819,0.46489602652043693,0.49539132724474105,0.5238646160426698
0.2375,0.09083333333333334,0.15159423098315938,0.28086051236457,0.15159423098315938,1,3,0.30023034182761527,0.14863611084445588,1,0.30023034182761527,0.32929151678290475,0.3628923248057541,0.3979490597467716,0.432360788981875,0.4649924677274937,0.49549281852355176,0.5239693844834538
0.2375,0.092,0.15119424449602453,0.2811978600449999,0.15119424449602453,1,3,0.3003947116506958,0.14920046715467128,1,0.3003947116506958,0.3294002736926765,0.36298198024017525,0.39803609611536744,0.4324523146935653,0.4650901430133966,0.495595615940565,0.5240755061084751
0.2375,0.09316666666666666,0.15079346237588848,0.28154000509444627,0.15079346237588848,1,3,0.3005611763245199,0.14976771394863142,1,0.3005611763245199,0.32951039812221444,0.36307275595637994,0.3981242186569861,0.432544988187736,0.4651890518811191,0.4956997192647537,0.5241829808714976
0.2375,0.09433333333333332,0.15039194801059375,0.2818869639687474,0.15039194801059375,1,3,0.30072973538850833,0.1503377873779146,1,0.30072973538850833,0.32962188923134844,0.3631646510294528,0.3982134264253434,0.432638808680003,0.4652891938266001,0.4958051282617478,0.5242918087255648
0.2375,0.0955,0.14998976299902997,0.2822387531129945,0.14998976299902997,1,3,0.3009003883532698,0.15091062535423985,1,0.3009003883532698,0.32973474616537013,0.3632576645218596,0.3983037184615665,0.4327337753752785,0.46539056833872994,0.49591184269386934,0.5244019896230637
0.2375,0.09666666666666666,0.14958696718895054,0.28259538894572506,0.14958696718895054,1,3,0.3010731346996857,0.15148616751073518,1,0.3010731346996857,0.32984896805488995,0.3633517954834175,0.3983950937941782,0.4328298874677442,0.4654931748992959,0.49601986232005074,0.5245135235156626
0.2375,0.09783333333333333,0.14918361871479655,0.282956887842341,0.14918361871479655,1,3,0.3012479738779512,0.15206435516315467,1,0.3012479738779512,0.32996455401568786,0.36344704295125513,0.3984875514390585,0.43292714414081096,0.46559701298300255,0.49612918689587615,0.5246264103543513
0.2375,0.099,0.14877977403545886,0.2833232661177147,0.14877977403545886,1,3,0.3014249053066283,0.15264513127116944,1,0.3014249053066283,0.3300815031485518,0.36354340594979156,0.398581090399429,0.4330255445671,0.4657020820573896,0.4962398161735341,0.5247406500894193
0.2375,0.10016666666666667,0.14837548797189629,0.2836945400079502,0.14837548797189629,1,3,0.3016039283716625,0.1532284403997662,1,0.3016039283716625,0.33019981453913133,0.3636408834906838,0.3986757096658312,0.43312508790840504,0.4658083815828428,0.4963517499018218,0.5248562426704421
0.2375,0.10133333333333333,0.14797081374455315,0.2840707256512867,0.14797081374455315,1,3,0.3017850424253954,0.15381422868084224,1,0.3017850424253954,0.33031948725777377,0.3637394745727873,0.3987714082160969,0.43322577331565393,0.4659159110125402,0.4964649878261059,0.5249731880462933
0.2375,0.1025,0.1475658030105127,0.2844518390680862,0.1475658030105127,1,3,0.3019682467855609,0.1544024437750482,1,0.3019682467855609,0.33044052035937316,0.3638391781821364,0.39886818501532073,0.43332759992888964,0.4660246697924464,0.49657952968833274,0.5250914861651444
0.2375,0.10366666666666666,0.1471605059003378,0.284837896139901,0.1471605059003378,1,3,0.30215354073425904,0.15499303483392124,1,0.30215354073425904,0.3305629128832076,0.3639399932918977,0.39896603901583966,0.433430566877229,0.4661346573612624,0.4966953752269898,0.5252111369744258
0.2375,0.10483333333333333,0.1467549710545496,0.285228912587561,0.1467549710545496,1,3,0.30234092351694075,0.15558595246239115,1,0.30234092351694075,0.33068666385277684,0.364041918862326,0.39906496915721085,0.4335346732788306,0.4662458731504082,0.4968125241771039,0.5253321404208707
0.2375,0.106,0.1463492456596999,0.28562490394827256,0.1463492456596999,1,3,0.3025303943413205,0.1561811486816206,1,0.3025303943413205,0.3308117722756309,0.36414495384074064,0.3991649743661778,0.43363991824085824,0.46635831658399046,0.4969309762702187,0.5254544964504813
0.2375,0.10716666666666666,0.1459433754840055,0.28602588555168373,0.1459433754840055,1,3,0.3027219523763443,0.15677857689233882,1,0.3027219523763443,0.33093823714321935,0.3642490971614765,0.3992660535566496,0.4337463008594566,0.46647198707876836,0.4970507312343643,0.5255782050085263
0.2375,0.10833333333333334,0.14553740491250378,0.2864318724948851,0.14553740491250378,1,3,0.3029155967510911,0.1573781918385873,1,0.3029155967510911,0.33106605743070816,0.3643543477458425,0.3993682056296748,0.4338538202197105,0.4665868840441308,0.49717178879407037,0.525703266039542
0.2375,0.1095,0.14513137698170842,0.2868428796163096,0.14513137698170842,1,3,0.3031113265536811,0.1579799495719727,1,0.3031113265536811,0.33119523209682133,0.36446070450209467,0.3994714294734097,0.4339624753956068,0.46670300688204186,0.49729414867032923,0.5258296794873282
0.2375,0.11066666666666666,0.1447253334137325,0.28725892146851023,0.1447253334137325,1,3,0.3033091408301628,0.1585838074164303,1,0.3033091408301628,0.3313257600836641,0.3645681663253889,0.3995757239631069,0.43407226545000654,0.4668203549870494,0.49741781058056506,0.5259574452949455
0.2375,0.11183333333333333,0.14431931464986553,0.28768001228976664,0.14431931464986553,1,3,0.3035090385833812,0.15918972393351566,1,0.3035090385833812,0.3314576403165524,0.3646767320977427,0.3996810879610717,0.43418318943460804,0.4669389277462229,0.49754277423865445,0.526086563404712
0.2375,0.113,0.1439133598835758,0.2881061659745022,0.1439133598835758,1,3,0.30371101877184326,0.15979765888826747,1,0.30371101877184326,0.3315908717038377,0.3647864006879901,0.39978752031664283,0.43429524638990563,0.4670587245391215,0.497669039354862,0.5262170337581656
0.2375,0.11416666666666667,0.1435075070929338,0.2885373960424725,0.1435075070929338,1,3,0.30391508030855413,0.16040757321562032,1,0.30391508030855413,0.331725453136725,0.3648971709517539,0.3998950198661681,0.43440843534516277,0.46717974473777446,0.497796605635856,0.5263488562961197
0.2375,0.11533333333333333,0.14310179307243281,0.28897371560669644,0.14310179307243281,1,3,0.3041212220598447,0.1610194289874119,1,0.3041212220598447,0.3318613834891079,0.3650090417313894,0.40000358543296655,0.43452275531836493,0.467301987706637,0.4979254727846778,0.5264820309586123
0.2375,0.11649999999999999,0.14269625346420717,0.28941513734009844,0.14269625346420717,1,3,0.30432944284418273,0.16163318937997556,1,0.30432944284418273,0.33199866161737124,0.3651220118559555,0.4001132158273207,0.43463820531619796,0.4674254528025744,0.4980556405007208,0.5266165576849188
0.2375,0.11766666666666666,0.14229092278862726,0.2898616734408325,0.14229092278862726,1,3,0.3045397414309676,0.16224881864234036,1,0.3045397414309676,0.3321372863602203,0.36523608014116915,0.40022390984643375,0.4347547843339877,0.4675501393748058,0.4981871084797127,0.5267524364135374
0.2375,0.11883333333333333,0.1418858344742827,0.29031333559626266,0.1418858344742827,1,3,0.304752116539317,0.16286628206503428,1,0.304752116539317,0.33227725653849494,0.3653512453893609,0.40033566627440137,0.4348724913556983,0.46767604676486496,0.4983198764137035,0.5268896670821889
0.2375,0.12,0.1414810208873314,0.2907701349455722,0.1414810208873314,1,3,0.30496656683682555,0.16348554594949416,1,0.30496656683682555,0.3324185709549888,0.3654675063894341,0.4004484838821931,0.4349913253538492,0.46780317430661017,0.49845394399102466,0.5270282496278215
0.24,0.05,0.1712457480989043,0.27224672550711715,0.1712457480989043,1,3,0.2966223668617335,0.12537661876282918,1,0.2966223668617335,0.3277158271012765,0.36231335500839673,0.39781485753639567,0.43236735004338445,0.46501178344466937,0.4955060570351954,0.5240060909075764
0.24,0.051166666666666666,0.1708840350350359,0.27242192701992884,0.1708840350350359,1,3,0.29671158465164044,0.12582754961660453,1,0.29671158465164044,0.32777547804248963,0.3623630450745075,0.397863461210731,0.4324185447416586,0.4650662987022321,0.49556324820941006,0.5240649700200044
0.24,0.052333333333333336,0.17051787671862684,0.2726013193097814,0.17051787671862684,1,3,0.2968028612352304,0.12628498451660358,1,0.2968028612352304,0.3278364988243284,0.36241387383833423,0.39791317837626566,0.4324709141688404,0.4651220675818858,0.4956217568172638,0.52412520689276
0.24,0.053500000000000006,0.17014744257018088,0.2727849124855144,0.17014744257018088,1,3,0.29689619662975225,0.12674875405957137,1,0.29689619662975225,0.3278988890286513,0.36246584079336913,0.39796400851688685,0.4325244579095581,0.4651790898265145,0.4956815827457652,0.5241868015090791
0.24,0.05466666666666667,0.16977289884111577,0.27297271686296554,0.16977289884111577,1,3,0.2969915908465882,0.12721869200547245,1,0.2969915908465882,0.3279626482267455,0.362518945421395,0.39801595110462723,0.43257917553881825,0.465237365172999,0.49574272587926144,0.5242497538518001
0.24,0.05583333333333333,0.16939440853739746,0.2731647429627969,0.16939440853739746,1,3,0.2970890438908318,0.12769463535343434,1,0.2970890438908318,0.3280277759792399,0.3625731871924565,0.39806900559963726,0.4326350666219748,0.46529689335219754,0.49580518609945007,0.5243140639033577
0.24,0.057,0.16901213135640225,0.2733610015081826,0.16901213135640225,1,3,0.2971885557608352,0.12817642440443294,1,0.2971885557608352,0.32809427183602907,0.36262856556485884,0.3981231714501906,0.43269213071474116,0.4653576740889287,0.49586896328533997,0.5243797316458013
0.24,0.05816666666666667,0.1686262236361869,0.27356150342233865,0.1686262236361869,1,3,0.2972901264477627,0.1286639028115758,1,0.2972901264477627,0.32816213533618843,0.36268507998512517,0.39817844809265984,0.4327503673631229,0.46541970710196795,0.4959340573132819,0.5244467570607515
0.24,0.059333333333333335,0.1682368383163554,0.2737662598259049,0.1682368383163554,1,3,0.2973937559351275,0.1291569176187721,1,0.2973937559351275,0.3282313660078992,0.3627427298879872,0.39823483495149004,0.43280977610345406,0.4654829921040058,0.49600046805692666,0.5245151401294559
0.24,0.0605,0.16784412490972753,0.2739752820341484,0.16784412490972753,1,3,0.2974994441983114,0.1296553192885839,1,0.2974994441983114,0.3283019633683543,0.3628015146963669,0.39829233143919696,0.4328703564623383,0.46554752880167116,0.4960681953872474,0.5245848808327156
0.24,0.06166666666666667,0.16744822948402738,0.27418858155400355,0.16744822948402738,1,3,0.29760719120408546,0.1301589617200581,1,0.29760719120408546,0.3283739269236846,0.36286143382134567,0.39835093695634904,0.432932107956655,0.46561331689548674,0.4961372391724981,0.5246559791509552
0.24,0.06283333333333334,0.16704929465283774,0.27440617008091783,0.16704929465283774,1,3,0.29771699691010806,0.1306677022572703,1,0.29771699691010806,0.3284472561688598,0.36292248666215055,0.39841065089155137,0.4329950300935051,0.46568035607985947,0.49620759927823327,0.5247284350641751
0.24,0.064,0.16664745957509014,0.2746280594955122,0.16664745957509014,1,3,0.29782886126441677,0.13118140168932663,1,0.29782886126441677,0.3285219505876034,0.3629846726061272,0.39847147262140453,0.4330591223702362,0.4657486460430689,0.49627927556728973,0.5248022485519709
0.24,0.06516666666666666,0.16624285996237587,0.27485426186003287,0.16624285996237587,1,3,0.2979427842049103,0.13169992424253446,1,0.2979427842049103,0.32859800965230207,0.3630479910287189,0.39853340151054406,0.4331243842743885,0.4658181864672449,0.49635226789976905,0.5248774195935197
0.24,0.06633333333333333,0.16583562809341648,0.27508478941458975,0.16583562809341648,1,3,0.29805876565881656,0.13222313756540008,1,0.29805876565881656,0.3286754328239138,0.3631124412934448,0.39859643691155433,0.4331908152836924,0.46588897702835924,0.4964265761330408,0.5249539481675768
0.24,0.0675,0.16542589283503883,0.2753196545731767,0.16542589283503883,1,3,0.2981768055421464,0.13275091270710754,1,0.2981768055421464,0.3287542195518662,0.36317802275187416,0.39866057816500305,0.43325841486603417,0.46596101739618845,0.496502200121737,0.5250318342524966
0.24,0.06866666666666667,0.1650137796690419,0.2755588699194475,0.1650137796690419,1,3,0.2982969037591403,0.1332831240900984,1,0.2982969037591403,0.32883436927397136,0.3632447347436009,0.39872582459940303,0.4333271824794358,0.46603430723432154,0.49657913971772494,0.5251110778261932
0.24,0.06983333333333333,0.16459941072437928,0.2758024482022529,0.16459941072437928,1,3,0.29841906020170483,0.13381964947732555,1,0.29841906020170483,0.3289158814163145,0.36331257659622274,0.39879217553118834,0.4333971175720486,0.4661088462001221,0.49665739477011067,0.5251916788661883
0.24,0.07100000000000001,0.1641829048140942,0.27605040233091804,0.1641829048140942,1,3,0.29854327474882475,0.13436036993473055,1,0.29854327474882475,0.3289987553931653,0.36338154762531627,0.398859630264711,0.43346821958210885,0.4661846339447138,0.496736965125233,0.5252736373495559
0.24,0.07216666666666667,0.16376437747650846,0.27630274537024313,0.16376437747650846,1,3,0.2986695472659866,0.13490516978947814,1,0.2986695472659866,0.32908299060687524,0.36345164713440814,0.3989281880922089,0.4335404879379212,0.4662616701129815,0.4968178506266407,0.5253569532529504
0.24,0.07333333333333333,0.1633439410201587,0.27655949053523177,0.1633439410201587,1,3,0.2987978776045587,0.13545393658440003,1,0.2987978776045587,0.32916858644775904,0.3635228744149545,0.3989978482937926,0.43361392205786276,0.4663399543435152,0.49690005111509467,0.5254416265526023
0.24,0.0745,0.16292170457203833,0.2768206511855121,0.16292170457203833,1,3,0.29892826560119495,0.13600656102915662,1,0.29892826560119495,0.3292555422940079,0.3635952287463139,0.39906861013743056,0.4336885213503039,0.4664194862686235,0.49698356642854713,0.5255276572243167
0.24,0.07566666666666666,0.16249777412871247,0.2770862408194504,0.16249777412871247,1,3,0.29906071107718624,0.13656293694847377,1,0.29906071107718624,0.32934385751157896,0.3636687093957151,0.3991404728789218,0.4337642852136467,0.466500265514294,0.49706839640214134,0.5256150452434637
0.24,0.07683333333333334,0.16207225260991548,0.2773562730679469,0.16207225260991548,1,3,0.299195213837848,0.1371229612279325,1,0.299195213837848,0.3294335314540737,0.3637433156182389,0.3992134357618749,0.43384121303624373,0.4665822917001829,0.49715454086819916,0.5257037905849821
0.24,0.078,0.161645239914253,0.27763076168788337,0.161645239914253,1,3,0.2993317736718413,0.13768653375758827,1,0.2993317736718413,0.3295245634626423,0.3638190466567868,0.39928749801769925,0.4339193041964255,0.4666655644395931,0.49724199965620114,0.5257938932233723
0.24,0.07916666666666666,0.1612168329766861,0.27790972055521757,0.1612168329766861,1,3,0.2994703903505256,0.1382535573738395,1,0.2994703903505256,0.3296169528658654,0.36389590174205044,0.39936265886556843,0.4339985580624293,0.46675008333944795,0.49733077259279124,0.5258853531326995
0.24,0.08033333333333334,0.1607871258274658,0.2781931636577128,0.1607871258274658,1,3,0.2996110636272791,0.13882393779981328,1,0.2996110636272791,0.3297106989796386,0.36397388009248965,0.3994389175124137,0.4340789739924072,0.4668358480002764,0.49742085950174847,0.5259781702865824
0.24,0.0815,0.1603562096522383,0.27848110508727447,0.1603562096522383,1,3,0.2997537932368026,0.13939758358456433,1,0.2997537932368026,0.32980580110706065,0.3640529809143067,0.3995162731528975,0.4341605513343798,0.4669228580161863,0.49751226020398187,0.5260723446582176
0.24,0.08266666666666667,0.15992417285305188,0.278773559031889,0.15992417285305188,1,3,0.2998985788944269,0.139974406041375,1,0.2998985788944269,0.32990225853830885,0.36413320340140204,0.3995947249693891,0.43424328942622864,0.4670111129748417,0.4976049745175327,0.526167876220328
0.24,0.08383333333333333,0.15949110111002707,0.27907053976713203,0.15949110111002707,1,3,0.3000454202953871,0.14055431918536004,1,0.3000454202953871,0.33000007055053243,0.36421454673536746,0.3996742721319494,0.43432718759563665,0.46710061245745677,0.49769900225755,0.5262647649452097
0.24,0.08499999999999999,0.1590570774434622,0.27937206164725215,0.1590570774434622,1,3,0.30019431711410954,0.14113723967064734,1,0.30019431711410954,0.33009923640771593,0.36429701008543536,0.39975491379831185,0.4344122451601029,0.46719135603874373,0.49779434323626826,0.5263630108047139
0.24,0.08616666666666667,0.1586221822761797,0.2796781390957819,0.1586221822761797,1,3,0.30034526900345543,0.14172308672727574,1,0.30034526900345543,0.3301997553605688,0.3643805926084712,0.3998366491138392,0.43449846142688764,0.4672833432869185,0.4978909972630133,0.526462613770221
0.24,0.08733333333333333,0.15818649349592123,0.27998878659568427,0.15818649349592123,1,3,0.3004982755939748,0.14231178209805356,1,0.3004982755939748,0.3303016266463953,0.3644652934489179,0.3999194772115238,0.43458583569300174,0.46737657376365394,0.4979889641441982,0.5265635738126743
0.24,0.0885,0.1577500865176386,0.28030401867899535,0.1577500865176386,1,3,0.30065333649313997,0.14290324997550136,1,0.30065333649313997,0.33040484948896803,0.36455111173879057,0.4000033972119676,0.4346743672451512,0.4674710470240757,0.49808824368328336,0.5266658909025446
0.24,0.08966666666666667,0.15731303434552046,0.28062384991595496,0.15731303434552046,1,3,0.3008104512845657,0.14349741693904522,1,0.3008104512845657,0.3305094230984083,0.36463804659762666,0.40008840822333497,0.4347640553597401,0.46756676261673386,0.4981888356807691,0.52676956500986
0.24,0.09083333333333334,0.15687540763462943,0.2809482949035996,0.15687540763462943,1,3,0.30096961952721285,0.14409421189258342,1,0.30096961952721285,0.3306153466710348,0.3647260971324615,0.4001745093413548,0.4348548993028193,0.4676637200835563,0.49829073993421225,0.5268745961041764
0.24,0.092,0.15643727475202543,0.28127736825379535,0.15643727475202543,1,3,0.30113084075458113,0.1446935660025557,1,0.30113084075458113,0.3307226193892625,0.36481526243780493,0.4002616996492816,0.43494689833007805,0.46776191895986186,0.4983939562381762,0.5269809841545908
0.24,0.09316666666666666,0.15599870183727488,0.2816110845806912,0.15599870183727488,1,3,0.3012941144738996,0.1452954126366247,1,0.3012941144738996,0.33083124042144363,0.3649055415955969,0.4003499782178782,0.4350400516867833,0.4678613587743135,0.49849848438423294,0.5270887291297284
0.24,0.09433333333333332,0.15555975286224605,0.28194945848757436,0.15555975286224605,1,3,0.30145944016527376,0.14589968730302771,1,0.30145944016527376,0.3309412089217474,0.3649969336751773,0.4004393441053922,0.4351343586077916,0.4679620390488681,0.49860432416097805,0.5271978309977413
0.24,0.0955,0.155120489690118,0.28229250455309196,0.155120489690118,1,3,0.3016268172808597,0.14650632759074173,1,0.3016268172808597,0.3310525240300179,0.36508943773326735,0.40052979635753244,0.43522981831747354,0.46806395929881195,0.49871147535394783,0.5273082897263159
0.24,0.09666666666666666,0.15468097213352,0.28264023731683396,0.15468097213352,1,3,0.3017962452439882,0.14711527311046818,1,0.3017962452439882,0.3311651848716368,0.3651830528139063,0.4006213340074397,0.43532643002971955,0.4681671190326882,0.49881993774567873,0.5274201052826655
0.24,0.09783333333333333,0.1542412580117505,0.28299267126423605,0.1542412580117505,1,3,0.3019677234483005,0.14772646543654996,1,0.3019677234483005,0.33127919055738037,0.36527777794846206,0.4007139560756645,0.43542419294788964,0.4682715177522683,0.49892971111564705,0.5275332776335077
0.24,0.099,0.15380140320701624,0.28334982081079246,0.15380140320701624,1,3,0.3021412512568573,0.14833984804984107,1,0.3021412512568573,0.3313945401832856,0.36537361215555225,0.4008076615701507,0.43552310626478524,0.46837715495256016,0.4990407952402717,0.5276478067450955
0.24,0.10016666666666667,0.15336146171964948,0.2837117002855386,0.15336146171964948,1,3,0.302316828001234,0.1489553662815845,1,0.302316828001234,0.3315112328304963,0.3654705544410443,0.4009024494861989,0.43562316916262067,0.46848403012173423,0.49915318989291085,0.5277636925831961
0.24,0.10133333333333333,0.15292148572226447,0.2840783239138017,0.15292148572226447,1,3,0.30249445298061134,0.14957296725834687,1,0.30249445298061134,0.33162926756512745,0.36556860379799777,0.40099831880644443,0.4357243808129872,0.4685921427411485,0.4992668948438097,0.5278809351130879
0.24,0.1025,0.1524815256128288,0.28444970579916784,0.1524815256128288,1,3,0.3026741254608469,0.15019259984801808,1,0.3026741254608469,0.3317486434381134,0.3656677592066516,0.40109526850084,0.435826740376819,0.46870149228527724,0.49938190986013453,0.5279995342995427
0.24,0.10366666666666666,0.15204163006661262,0.2848258599046567,0.15204163006661262,1,3,0.30285584467352555,0.15081421460691294,1,0.30285584467352555,0.3318693594850567,0.3657680196343657,0.4011932975266149,0.4359302470043716,0.46881207822170023,0.4994982347059108,0.528119490106858
0.24,0.10483333333333333,0.1516018460870121,0.2852068000330748,0.1516018460870121,1,3,0.3030396098150103,0.15143776372799822,1,0.3030396098150103,0.3319914147260838,0.3658693840356081,0.4012924048282653,0.4360348998351718,0.46892390001106843,0.49961586914205935,0.5282408024988232
0.24,0.106,0.15116221905522317,0.28559253980652094,0.15116221905522317,1,3,0.30322542004546543,0.15206320099024226,1,0.30322542004546543,0.33211480816568806,0.36597185135189797,0.40139258933751737,0.43614069799799204,0.469036957107091,0.49973481292632677,0.5283634714387435
0.24,0.10716666666666666,0.15072279277876124,0.2859830926450095,0.15072279277876124,1,3,0.3034132744878891,0.15269048170912783,1,0.3034132744878891,0.3322395387925834,0.3660754205117911,0.4014938499733043,0.43624764061082416,0.4691512489564789,0.49985506581329825,0.5284874968893963
0.24,0.10833333333333334,0.15028360953881986,0.28637847174420494,0.15028360953881986,1,3,0.3036031722270923,0.15331956268827246,1,0.3036031722270923,0.33236560557953676,0.36618009043082167,0.40159618564174654,0.4363557267808264,0.4692667749989377,0.4999766275543881,0.5286128788130646
0.24,0.1095,0.14984471013647033,0.2867786900522217,0.14984471013647033,1,3,0.3037951123086992,0.15395040217222888,1,0.3037951123086992,0.3324930074832211,0.3662858600114887,0.4016995952361112,0.4364649556043032,0.46938353466712746,0.5000994978978142,0.5287396171715323
0.24,0.11066666666666666,0.14940613393770014,0.2871837602454685,0.14940613393770014,1,3,0.30398909373812477,0.15458295980042464,1,0.30398909373812477,0.3326217434440572,0.3663927281431975,0.40180407763679243,0.43657532616667344,0.4695015273866305,0.5002236765885728,0.5288677119260459
0.24,0.11183333333333333,0.14896791891729855,0.2875936947035266,0.14896791891729855,1,3,0.3041851154795336,0.15521719656223504,1,0.3041851154795336,0.33275181238604207,0.366500693702239,0.4019096317112924,0.4366868375424159,0.4696207525759341,0.5003491633684367,0.5289971630373478
0.24,0.113,0.1485301017016007,0.2880085054830119,0.1485301017016007,1,3,0.3043831764547785,0.15585307475317783,1,0.3043831764547785,0.3328832132165994,0.3666097555517426,0.4020162563141853,0.43679948879504976,0.4697412096463688,0.5004759579759358,0.529127970465666
